[70.25380710659898, 80.60913705583756, 86.90355329949239, 91.6751269035533, 92.48730964467006, 93.29949238578682, 94.51776649746195, 95.63451776649748, 96.24365482233505, 97.36040609137058, 97.76649746192895, 98.17258883248732, 98.78172588832489, 98.98477157360408, 99.18781725888327, 100.00000000000003]
[75.63451776649747, 84.77157360406092, 87.81725888324874, 91.47208121827413, 93.29949238578682, 93.90862944162438, 94.51776649746195, 95.83756345177667, 96.24365482233505, 96.64974619289342, 97.05583756345179, 97.46192893401016, 97.86802030456853, 98.2741116751269, 98.68020304568527, 100.0]
[62.43654822335025, 75.63451776649745, 84.26395939086294, 89.54314720812182, 90.76142131979695, 92.08121827411168, 94.72081218274111, 96.44670050761421, 97.05583756345177, 97.66497461928934, 98.2741116751269, 99.18781725888324, 100.0]
[69.13705583756345, 78.1725888324873, 85.78680203045685, 89.94923857868021, 92.99492385786803, 93.80710659898479, 95.02538071065992, 96.14213197969545, 96.75126903553301, 97.36040609137058, 97.96954314720814, 99.08629441624367, 99.49238578680205, 99.69543147208124, 99.89847715736043, 100.00000000000003]
[69.13705583756345, 80.50761421319797, 83.4517766497462, 86.80203045685279, 89.23857868020305, 90.65989847715737, 92.08121827411169, 94.61928934010155, 96.85279187817261, 97.56345177664977, 98.5786802030457, 99.18781725888327, 99.79695431472084, 100.00000000000003]
[71.6751269035533, 79.69543147208122, 86.49746192893402, 91.26903553299493, 93.4010152284264, 94.21319796954316, 95.43147208121829, 96.04060913705585, 97.25888324873098, 98.17258883248732, 98.37563451776651, 98.5786802030457, 98.7817258883249, 98.98477157360409, 99.18781725888329, 100.00000000000004]
[71.16751269035532, 76.34517766497461, 80.50761421319797, 92.18274111675127, 94.31472081218274, 96.14213197969544, 97.66497461928934, 99.08629441624366, 100.0]
[68.12182741116752, 75.43147208121827, 85.17766497461929, 91.87817258883248, 93.09644670050761, 96.85279187817258, 97.25888324873095, 97.66497461928932, 98.0710659898477, 98.47715736040607, 98.88324873096444, 99.5939086294416, 99.99999999999997]
[80.60913705583756, 85.78680203045685, 89.13705583756345, 91.16751269035532, 91.87817258883248, 92.58883248730965, 93.2994923857868, 94.01015228426397, 94.72081218274113, 95.43147208121829, 96.54822335025382, 97.05583756345179, 97.56345177664976, 98.07106598984772, 98.57868020304569, 100.00000000000001]
[75.22842639593908, 83.4517766497462, 87.00507614213198, 90.25380710659898, 91.47208121827411, 92.48730964467005, 94.31472081218274, 95.1269035532995, 96.54822335025382, 97.15736040609139, 98.17258883248732, 98.88324873096448, 99.08629441624367, 99.28934010152287, 99.49238578680206, 100.00000000000003]
[78.78172588832487, 82.23350253807106, 86.5989847715736, 90.35532994923857, 91.4720812182741, 94.41624365482232, 95.02538071065989, 95.63451776649745, 96.85279187817258, 97.25888324873095, 97.66497461928932, 98.0710659898477, 98.47715736040607, 98.98477157360404, 99.18781725888323, 99.99999999999999]
[76.6497461928934, 82.53807106598985, 88.32487309644671, 91.6751269035533, 92.79187817258884, 93.6040609137056, 94.41624365482235, 95.22842639593911, 96.54822335025383, 97.36040609137059, 98.07106598984775, 98.98477157360409, 99.39086294416246, 100.00000000000003]
[81.7258883248731, 87.41116751269035, 90.45685279187818, 92.08121827411168, 92.89340101522843, 93.70558375634519, 95.32994923857869, 96.8527918781726, 97.66497461928935, 98.27411167512692, 98.47715736040611, 98.6802030456853, 98.8832487309645, 99.08629441624369, 99.28934010152288, 100.00000000000004]
[77.36040609137056, 81.92893401015229, 85.07614213197971, 87.71573604060914, 89.13705583756347, 92.18274111675129, 94.31472081218276, 95.53299492385788, 96.54822335025382, 97.66497461928935, 98.07106598984772, 98.78172588832489, 98.98477157360408, 99.18781725888327, 99.39086294416246, 100.00000000000003]
[76.14213197969542, 81.5228426395939, 89.64467005076142, 92.48730964467005, 94.21319796954315, 95.0253807106599, 95.83756345177666, 97.36040609137056, 99.18781725888326, 99.39086294416245, 100.00000000000001]
