[58.578680203045685, 76.34517766497461, 83.1472081218274, 89.13705583756345, 92.58883248730965, 94.72081218274111, 95.73604060913705, 96.14213197969542, 96.54822335025379, 96.95431472081216, 97.36040609137054, 97.7664974619289, 98.17258883248728, 98.57868020304565, 98.98477157360402, 99.99999999999996]
[79.59390862944163, 83.65482233502539, 87.00507614213198, 89.13705583756345, 90.05076142131979, 90.96446700507613, 91.87817258883247, 92.69035532994923, 93.70558375634516, 94.51776649746192, 95.32994923857868, 96.5482233502538, 97.15736040609137, 97.76649746192894, 98.3756345177665, 100.0]
[69.44162436548224, 77.46192893401016, 84.16243654822335, 88.42639593908629, 91.37055837563452, 92.58883248730965, 93.70558375634518, 95.32994923857868, 96.6497461928934, 97.15736040609137, 97.66497461928934, 98.4771573604061, 98.78172588832487, 99.08629441624365, 99.39086294416242, 99.99999999999999]
[70.25380710659898, 77.56345177664974, 81.5228426395939, 84.46700507614213, 87.00507614213198, 89.54314720812184, 91.16751269035534, 93.80710659898477, 94.82233502538071, 96.85279187817258, 97.46192893401015, 98.37563451776649, 98.78172588832486, 99.28934010152282, 99.49238578680202, 99.99999999999999]
[77.86802030456853, 84.06091370558376, 86.90355329949239, 89.44162436548224, 90.65989847715737, 91.8781725888325, 93.09644670050763, 95.73604060913706, 96.54822335025382, 98.37563451776651, 98.78172588832489, 99.49238578680205, 99.69543147208124, 100.00000000000001]
[71.77664974619289, 82.13197969543147, 87.20812182741116, 89.9492385786802, 92.79187817258882, 94.51776649746192, 95.93908629441624, 96.34517766497461, 96.75126903553299, 97.15736040609136, 97.56345177664973, 97.9695431472081, 98.37563451776647, 98.78172588832484, 99.18781725888321, 99.99999999999997]
[67.91878172588832, 74.01015228426395, 83.04568527918781, 87.81725888324873, 91.87817258883248, 92.79187817258882, 93.70558375634516, 94.6192893401015, 96.1421319796954, 96.95431472081216, 97.9695431472081, 98.47715736040607, 98.88324873096444, 99.28934010152281, 99.69543147208118, 99.99999999999996]
[71.06598984771574, 78.2741116751269, 83.4517766497462, 87.10659898477158, 89.54314720812184, 92.18274111675127, 93.6040609137056, 94.41624365482235, 95.83756345177667, 96.44670050761424, 97.0558375634518, 97.96954314720814, 98.37563451776651, 98.78172588832489, 99.18781725888326, 100.00000000000001]
[72.99492385786802, 76.24365482233502, 81.82741116751268, 87.00507614213197, 88.2233502538071, 90.76142131979695, 91.87817258883248, 93.80710659898477, 94.41624365482234, 95.0253807106599, 95.63451776649747, 96.34517766497463, 96.95431472081219, 97.56345177664976, 98.17258883248732, 100.00000000000001]
[62.944162436548226, 77.15736040609137, 81.8274111675127, 89.03553299492386, 90.45685279187818, 94.61928934010153, 96.24365482233503, 97.76649746192894, 98.78172588832487, 98.98477157360406, 99.18781725888326, 99.39086294416245, 99.59390862944164, 99.79695431472084, 100.00000000000003]
[62.33502538071066, 72.79187817258884, 81.52284263959392, 90.1522842639594, 94.21319796954316, 95.2284263959391, 95.53299492385787, 95.83756345177665, 96.14213197969542, 96.4467005076142, 96.85279187817257, 97.15736040609134, 97.46192893401012, 97.76649746192889, 98.17258883248726, 99.99999999999996]
[69.23857868020305, 74.82233502538071, 82.53807106598985, 88.62944162436548, 91.06598984771574, 92.38578680203047, 93.502538071066, 94.51776649746193, 96.751269035533, 97.36040609137056, 98.3756345177665, 98.78172588832487, 99.18781725888324, 99.69543147208121, 99.8984771573604, 100.0]
[75.53299492385787, 82.94416243654823, 87.10659898477158, 90.1522842639594, 91.16751269035534, 92.28426395939087, 93.2994923857868, 94.31472081218274, 96.5482233502538, 97.25888324873097, 98.2741116751269, 98.78172588832487, 99.18781725888324, 99.69543147208121, 99.8984771573604, 100.0]
[77.25888324873097, 81.92893401015229, 87.41116751269035, 89.13705583756345, 90.65989847715736, 91.67512690355329, 92.58883248730963, 93.50253807106597, 94.41624365482231, 95.32994923857865, 96.24365482233499, 97.46192893401012, 98.37563451776646, 98.88324873096443, 99.3908629441624, 99.99999999999996]
[59.18781725888324, 69.64467005076142, 78.57868020304568, 86.29441624365482, 90.25380710659898, 93.40101522842639, 94.61928934010152, 97.36040609137055, 97.66497461928932, 98.0710659898477, 98.57868020304566, 99.28934010152282, 99.49238578680202, 99.69543147208121, 99.8984771573604, 100.0]
[60.913705583756354, 78.27411167512692, 85.07614213197971, 87.41116751269037, 89.34010152284266, 91.47208121827413, 93.29949238578682, 94.82233502538072, 96.04060913705585, 96.44670050761422, 96.8527918781726, 97.25888324873097, 97.66497461928934, 98.07106598984771, 98.47715736040608, 99.99999999999999]
[74.01015228426397, 76.95431472081219, 82.03045685279189, 86.29441624365484, 89.44162436548226, 93.40101522842642, 95.02538071065992, 96.34517766497464, 96.85279187817261, 97.25888324873098, 97.66497461928935, 98.27411167512692, 98.47715736040611, 98.6802030456853, 98.8832487309645, 100.00000000000003]
[81.01522842639594, 84.06091370558376, 86.80203045685279, 89.44162436548223, 90.55837563451776, 91.67512690355329, 92.99492385786802, 94.82233502538071, 95.73604060913705, 96.85279187817258, 97.86802030456852, 98.57868020304568, 98.78172588832487, 98.98477157360406, 99.18781725888326, 100.00000000000001]
[59.59390862944163, 73.502538071066, 80.00000000000001, 86.49746192893403, 90.86294416243656, 93.6040609137056, 95.2284263959391, 96.54822335025382, 97.05583756345179, 97.96954314720813, 98.2741116751269, 98.4771573604061, 98.68020304568529, 98.88324873096448, 99.08629441624367, 100.00000000000001]
