0,51,[]
74,6,[]
85,8,[]
99,10,[]
116,9,[]
132,7,[]
144,8,[]
158,11,[]
177,10,[]
194,10,[]
211,9,[]
227,10,[]
244,12,[]
265,12,[]
280,10,[]
295,10,[]
308,14,[]
326,13,[]
342,18,[]
365,14,[]
383,14,[]
401,16,[6]
421,16,[]
445,15,[]
467,17,[]
492,118,[]
664,15,[]
690,9,[]
706,10,[]
723,12,[]
744,11,[]
763,9,[]
779,13,[]
801,13,[]
823,6,[0, 1, 2, 3, 4, 5]
834,11,[]
853,12,[]
874,13,[]
896,14,[]
917,14,[]
938,14,[]
959,17,[]
984,14,[]
1002,17,[14, 15]
1023,17,[]
1044,16,[]
1068,15,[]
1090,16,[]
1114,16,[]
1138,18,[]
1165,125,[]
1347,8,[]
1361,9,[]
1376,12,[]
1396,13,[]
1418,17,[]
1447,17,[]
1476,18,[]
1506,18,[]
1536,15,[]
1561,20,[]
1595,16,[]
1622,17,[]
1651,18,[]
1673,16,[]
1697,16,[]
1721,19,[]
1749,20,[]
1778,16,[]
1802,18,[]
1828,21,[]
1859,17,[]
1880,21,[]
1906,19,[]
1930,24,[]
1960,149,[]
2175,7,[]
2187,13,[]
2209,14,[]
2233,13,[]
2255,21,[]
2290,23,[]
2329,22,[]
2366,22,[]
2403,19,[]
2435,22,[]
2472,19,[]
2504,24,[]
2544,21,[]
2570,20,[]
2595,21,[]
2626,18,[]
2648,18,[]
2670,20,[8, 9, 10, 11, 12, 13]
2695,18,[]
2717,21,[]
2748,19,[]
2776,21,[]
2807,21,[]
2838,21,[]
2869,127,[]
3052,10,[]
3070,16,[]
3098,16,[]
3126,17,[]
3156,18,[]
3188,15,[]
3215,17,[]
3245,18,[]
3277,17,[]
3307,18,[]
3339,14,[]
3364,16,[]
3392,15,[]
3411,17,[]
3433,14,[]
3451,15,[6, 7, 8, 9, 10, 11, 12]
3470,16,[]
3490,17,[]
3512,18,[14, 15]
3535,15,[]
3554,15,[]
3573,13,[]
3590,14,[]
3608,24,[]
3644,125,[]
3831,5,[]
3840,9,[]
3856,15,[]
3883,15,[]
3910,16,[]
3938,15,[]
3965,15,[]
3992,13,[]
4015,14,[]
4040,16,[]
4068,15,[]
4095,16,[]
4123,17,[]
4149,17,[]
4175,18,[]
4202,18,[]
4225,19,[]
4249,20,[]
4274,22,[]
4302,18,[]
4325,20,[19]
4350,17,[]
4372,18,[]
4395,18,[]
4418,137,[]
4623,8,[]
4637,9,[]
4653,11,[]
4673,13,[]
4696,14,[]
4721,15,[]
4748,18,[]
4780,19,[]
4813,19,[]
4846,16,[]
4874,14,[]
4899,18,[]
4931,18,[]
4958,22,[]
4991,22,[]
5024,22,[]
5052,20,[]
5077,24,[13]
5107,22,[7, 8, 9]
5135,22,[]
5163,22,[]
5191,22,[]
5224,23,[]
5259,21,[]
5291,116,[]
5464,7,[]
5477,10,[]
5495,13,[]
5518,14,[]
5543,15,[]
5570,14,[]
5595,10,[]
5613,12,[]
5634,12,[]
5655,14,[]
5680,13,[]
5703,12,[]
5724,15,[]
5743,13,[]
5760,15,[]
5779,14,[]
5797,10,[]
5810,13,[8, 9, 10]
5827,16,[]
5847,14,[]
5865,15,[]
5884,15,[]
5903,15,[5, 6, 7, 8]
5922,14,[]
5940,122,[]
6122,5,[]
6130,6,[]
6140,6,[]
6150,7,[]
6161,9,[]
6175,12,[]
6194,12,[]
6213,10,[]
6229,13,[]
6250,11,[]
6267,12,[]
6286,15,[]
6310,13,[]
6328,13,[]
6346,15,[]
6364,15,[]
6382,17,[]
6403,15,[]
6424,15,[]
6442,13,[]
6458,17,[]
6479,20,[]
6503,18,[]
6525,17,[]
6549,117,[]
6709,7,[]
6720,7,[]
6731,11,[]
6748,11,[]
6765,12,[]
6784,13,[]
6805,10,[]
6821,17,[]
6848,16,[]
6873,11,[]
6890,13,[]
6911,12,[]
6930,14,[]
6947,19,[]
6970,13,[]
6986,11,[]
6999,17,[]
7020,20,[]
7044,20,[]
7068,18,[]
7090,19,[]
7116,17,[]
7140,30,[]
7181,18,[]
7206,121,[]
7371,5,[]
7379,10,[]
7394,11,[]
7410,10,[]
7425,14,[]
7445,11,[]
7461,13,[]
7480,13,[]
7499,14,[]
7519,14,[]
7539,15,[]
7561,14,[]
7581,16,[]
7602,18,[]
7625,15,[]
7645,17,[]
7667,12,[]
7681,17,[]
7701,14,[]
7717,11,[8, 9, 10]
7730,14,[]
7748,15,[]
7768,17,[]
7788,16,[]
7807,133,[]
7976,4,[]
7982,5,[]
7990,6,[]
7999,8,[]
8011,10,[]
8026,11,[]
8042,11,[]
8058,12,[]
8075,14,[]
8095,13,[]
8114,13,[]
8133,19,[]
8160,18,[]
8183,20,[10, 11, 12, 13, 14, 15, 16]
8209,18,[]
8232,21,[]
8259,15,[]
8279,12,[]
8295,14,[]
8311,16,[]
8330,16,[]
8349,12,[]
8363,12,[]
8377,14,[]
