0,28,[]
41,3,[]
46,17,[]
71,12,[]
89,14,[]
110,17,[]
135,11,[]
151,10,[]
166,10,[]
181,11,[]
197,17,[]
222,12,[]
240,11,[]
256,12,[]
274,12,[]
292,14,[]
313,10,[]
328,11,[]
344,13,[]
363,12,[]
381,12,[]
399,13,[]
418,7,[]
429,7,[]
440,7,[]
451,63,[]
543,3,[]
548,4,[]
554,4,[]
560,5,[]
568,5,[]
576,5,[]
584,4,[]
590,5,[]
598,5,[]
606,5,[]
614,5,[]
622,5,[]
630,5,[]
638,5,[]
646,5,[]
654,5,[]
662,6,[]
671,5,[]
679,5,[]
687,5,[]
695,7,[]
706,6,[]
715,5,[]
723,5,[]
731,57,[]
814,2,[]
817,3,[]
822,5,[]
830,6,[]
839,6,[]
848,6,[]
857,7,[]
868,7,[]
879,7,[]
890,9,[]
904,8,[]
916,8,[]
928,8,[]
940,7,[]
951,7,[]
962,9,[]
976,7,[]
987,8,[]
999,8,[]
1011,8,[]
1023,8,[]
1035,8,[]
1047,8,[]
1059,8,[]
1071,67,[]
1169,3,[]
1174,4,[]
1180,6,[]
1189,7,[]
1200,7,[]
1211,8,[]
1223,8,[]
1235,8,[]
1247,9,[]
1261,8,[]
1273,8,[]
1285,10,[]
1300,10,[]
1315,10,[]
1330,11,[]
1346,10,[]
1361,9,[]
1375,9,[]
1389,8,[]
1401,9,[]
1415,9,[]
1429,10,[]
1444,10,[]
1459,9,[]
1473,61,[]
1562,4,[]
1568,6,[]
1577,7,[]
1588,8,[]
1600,8,[]
1612,7,[]
1623,7,[]
1634,7,[]
1645,8,[]
1657,8,[]
1669,7,[]
1680,7,[]
1691,8,[]
1703,8,[]
1715,7,[]
1726,7,[]
1737,8,[]
1749,7,[]
1760,8,[]
1772,7,[]
1783,7,[]
1794,7,[]
1805,7,[]
1816,10,[]
1831,61,[]
1920,3,[]
1925,4,[]
1931,6,[]
1940,8,[]
1952,8,[]
1964,7,[]
1975,7,[]
1986,8,[]
1998,8,[]
2010,8,[]
2022,7,[]
2033,8,[]
2045,8,[]
2057,8,[]
2069,8,[]
2081,10,[]
2096,8,[]
2108,10,[]
2123,10,[]
2138,8,[]
2150,9,[]
2164,7,[]
2175,8,[]
2187,9,[]
2201,69,[]
2302,2,[]
2305,5,[]
2313,6,[]
2322,7,[]
2333,8,[]
2345,10,[]
2360,10,[]
2375,9,[]
2389,9,[]
2403,10,[]
2418,7,[]
2429,9,[]
2443,10,[]
2458,10,[]
2473,10,[]
2488,9,[]
2502,9,[]
2516,10,[]
2531,8,[]
2543,9,[]
2557,9,[]
2571,9,[]
2585,9,[]
2599,11,[]
2615,64,[]
2708,4,[]
2714,6,[]
2723,7,[]
2734,7,[]
2745,8,[]
2757,7,[]
2768,8,[]
2780,8,[]
2792,7,[]
2803,8,[]
2815,7,[]
2826,8,[]
2838,7,[]
2849,9,[]
2863,9,[]
2877,8,[]
2889,6,[]
2898,8,[]
2910,8,[]
2922,8,[]
2934,10,[]
2949,8,[]
2961,8,[]
2973,9,[]
2987,68,[]
3086,2,[]
3089,3,[]
3094,6,[]
3103,6,[]
3112,6,[]
3121,8,[]
3133,9,[]
3147,8,[]
3159,8,[]
3171,10,[]
3186,9,[]
3200,8,[]
3212,8,[]
3224,8,[]
3236,8,[]
3248,7,[]
3259,8,[]
3271,8,[]
3283,8,[]
3295,9,[]
3309,9,[]
3323,8,[]
3335,8,[]
3347,8,[]
3359,67,[]
3457,3,[]
3462,4,[]
3468,6,[]
3477,5,[]
3485,6,[]
3494,5,[]
3502,7,[]
3513,6,[]
3522,7,[]
3533,7,[]
3544,8,[]
3556,7,[]
3567,6,[]
3576,7,[]
3587,8,[]
3599,5,[0, 1, 2, 3]
3607,8,[]
3619,7,[]
3630,8,[]
3642,9,[]
3656,10,[]
3671,8,[]
3683,9,[]
3697,9,[]
3711,64,[]
3804,3,[]
3809,5,[]
3817,6,[]
3826,7,[]
3837,7,[]
3848,6,[]
3857,7,[]
3868,7,[]
3879,7,[]
3890,8,[]
3902,8,[]
3914,7,[]
3925,8,[]
3937,8,[]
3949,8,[]
3961,8,[]
3973,8,[]
3985,8,[]
3997,7,[]
4008,8,[]
4020,7,[]
4031,8,[]
4043,7,[]
4054,10,[]
4069,71,[]
4172,2,[]
4175,3,[]
4180,5,[]
4188,6,[]
4197,7,[]
4208,8,[]
4220,7,[]
4231,8,[]
4243,9,[]
4257,8,[]
4269,7,[]
4280,10,[]
4295,10,[]
4310,10,[]
4325,7,[]
4336,9,[]
4350,8,[]
4362,8,[]
4374,8,[]
4386,8,[]
4398,9,[]
4412,7,[]
4423,7,[]
4434,7,[]
4445,60,[]
4532,2,[]
4535,3,[]
4540,5,[]
4548,5,[]
4556,6,[]
4565,7,[]
4576,7,[]
4587,6,[]
4596,7,[]
4607,7,[]
4618,7,[]
4629,6,[]
4638,7,[]
4649,6,[]
4658,7,[]
4669,5,[]
4677,6,[]
4686,6,[]
4695,8,[]
4707,8,[]
4719,7,[]
4730,6,[]
4739,6,[]
0,28,[]
41,3,[]
46,17,[]
71,12,[]
89,14,[]
110,17,[]
135,11,[]
151,10,[]
166,10,[]
181,11,[]
197,17,[]
222,12,[]
240,11,[]
256,12,[]
274,12,[]
292,14,[]
313,10,[]
328,11,[]
344,13,[]
363,12,[]
381,12,[]
399,13,[]
418,7,[]
429,7,[]
440,7,[]
451,63,[]
543,3,[]
548,4,[]
554,4,[]
560,5,[]
568,5,[]
576,5,[]
584,4,[]
590,5,[]
598,5,[]
606,5,[]
614,5,[]
622,5,[]
630,5,[]
638,5,[]
646,5,[]
654,5,[]
662,6,[]
671,5,[]
679,5,[]
687,5,[]
695,7,[]
706,6,[]
715,5,[]
723,5,[]
731,57,[]
814,2,[]
817,3,[]
822,5,[]
830,6,[]
839,6,[]
848,6,[]
857,7,[]
868,7,[]
879,7,[]
890,9,[]
904,8,[]
916,8,[]
928,8,[]
940,7,[]
951,7,[]
962,9,[]
976,7,[]
987,8,[]
999,8,[]
1011,8,[]
1023,8,[]
1035,8,[]
1047,8,[]
1059,8,[]
1071,67,[]
1169,3,[]
1174,4,[]
1180,6,[]
1189,7,[]
1200,7,[]
1211,8,[]
1223,8,[]
1235,8,[]
1247,9,[]
1261,8,[]
1273,8,[]
1285,10,[]
1300,10,[]
1315,10,[]
1330,11,[]
1346,10,[]
1361,9,[]
1375,9,[]
1389,8,[]
1401,9,[]
1415,9,[]
1429,10,[]
1444,10,[]
1459,9,[]
1473,61,[]
1562,4,[]
1568,6,[]
1577,7,[]
1588,8,[]
1600,8,[]
1612,7,[]
1623,7,[]
1634,7,[]
1645,8,[]
1657,8,[]
1669,7,[]
1680,7,[]
1691,8,[]
1703,8,[]
1715,7,[]
1726,7,[]
1737,8,[]
1749,7,[]
1760,8,[]
1772,7,[]
1783,7,[]
1794,7,[]
1805,7,[]
1816,10,[]
1831,61,[]
1920,3,[]
1925,4,[]
1931,6,[]
1940,8,[]
1952,8,[]
1964,7,[]
1975,7,[]
1986,8,[]
1998,8,[]
2010,8,[]
2022,7,[]
2033,8,[]
2045,8,[]
2057,8,[]
2069,8,[]
2081,10,[]
2096,8,[]
2108,10,[]
2123,10,[]
2138,8,[]
2150,9,[]
2164,7,[]
2175,8,[]
2187,9,[]
2201,69,[]
2302,2,[]
2305,5,[]
2313,6,[]
2322,7,[]
2333,8,[]
2345,10,[]
2360,10,[]
2375,9,[]
2389,9,[]
2403,10,[]
2418,7,[]
2429,9,[]
2443,10,[]
2458,10,[]
2473,10,[]
2488,9,[]
2502,9,[]
2516,10,[]
2531,8,[]
2543,9,[]
2557,9,[]
2571,9,[]
2585,9,[]
2599,11,[]
2615,64,[]
2708,4,[]
2714,6,[]
2723,7,[]
2734,7,[]
2745,8,[]
2757,7,[]
2768,8,[]
2780,8,[]
2792,7,[]
2803,8,[]
2815,7,[]
2826,8,[]
2838,7,[]
2849,9,[]
2863,9,[]
2877,8,[]
2889,6,[]
2898,8,[]
2910,8,[]
2922,8,[]
2934,10,[]
2949,8,[]
